Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	about the holiday season ?	5	Human 2	1, 5
2	5	the holiday season ? <<|im	3	Human 2	5, 7
2	4	information about the holiday	5	Human 2	5, 9
2	4	sounds like you have	5	Human 2	7, 11
4	2	about the	11	Human 2	1, 5, 9, 11
3	2	you have	5	Human 2	7, 9, 11
2	2	! are	7	Human 2	5, 11
2	2	any more	3	Human 2	7, 9
2	2	any other	7	Human 2	5, 11
2	2	are you	3	Human 2	3, 5
2	2	then !	3	Human 2	9, 11
6	1	the	13	Human 2	1, 5, 7, 9, 11, 13
6	1	you	11	Human 2	3, 5, 7, 9, 11, 13
5	1	about	11	Human 2	1, 3, 5, 9, 11
5	1	holiday	9	Human 2	1, 3, 5, 7, 9
3	1	for	9	Human 2	5, 11, 13
3	1	i	7	Human 2	3, 5, 9
3	1	like	5	Human 2	7, 9, 11
3	1	more	7	Human 2	7, 9, 13
3	1	sounds	5	Human 2	7, 9, 11
2	1	christmas	3	Human 2	9, 11
2	1	covered	3	Human 2	7, 9
2	1	help	5	Human 2	3, 7
2	1	me	5	Human 2	1, 5
2	1	some	3	Human 2	11, 13
2	1	thanksgiving	5	Human 2	3, 7
2	1	there	9	Human 2	3, 11
2	1	with	5	Human 2	3, 7

