Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	you'd like to	3	Human 2	3, 5
2	2	great !	5	Human 2	3, 7
2	2	here to	3	Human 2	3, 5
2	2	kind of	3	Human 2	9, 11
3	1	and	9	Human 2	7, 9, 15
3	1	food	7	Human 2	7, 9, 13
3	1	i'm	13	Human 2	3, 5, 15
3	1	like	13	Human 2	3, 5, 15
3	1	to	7	Human 2	3, 5, 9
3	1	you	5	Human 2	3, 5, 7
2	1	a	3	Human 2	11, 13
2	1	any	3	Human 2	3, 5
2	1	are	3	Human 2	7, 9
2	1	game	7	Human 2	7, 13
2	1	games	3	Human 2	7, 9
2	1	have	3	Human 2	3, 5
2	1	or	3	Human 2	3, 5
2	1	questions	3	Human 2	3, 5
2	1	the	3	Human 2	11, 13
2	1	what's	7	Human 2	7, 13
2	1	your	7	Human 2	1, 7

