Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	! as an	5	Human 2	3, 7
2	3	, i don't	5	Human 2	3, 7
2	2	, but	5	Human 2	3, 7
2	2	, which	3	Human 2	9, 11
2	2	hunan impression	3	Human 2	11, 13
2	2	to assist	3	Human 2	3, 5
4	1	cuisine	7	Human 2	7, 9, 11, 13
3	1	but	11	Human 2	3, 7, 13
3	1	i	5	Human 2	3, 5, 7
3	1	i'm	5	Human 2	3, 5, 7
3	1	spicy	5	Human 2	9, 11, 13
3	1	the	11	Human 2	3, 11, 13
3	1	to	11	Human 2	3, 5, 13
3	1	you	7	Human 2	5, 7, 11
2	1	a	3	Human 2	11, 13
2	1	assist	3	Human 2	3, 5
2	1	can	3	Human 2	5, 7
2	1	food	5	Human 2	7, 11
2	1	hunan	3	Human 2	11, 13
2	1	in	5	Human 2	3, 7
2	1	there	11	Human 2	1, 11
2	1	you're	7	Human 2	7, 13

