Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	signed up this time	7	2	1	Human 1	6, 7
2	2	3	with my mentor	13	2	1	Human 1	12, 13
4	4	2	mentorship program	3	10	1	Human 1	2, 3, 5, 11
3	3	2	this cycle	5	11	1	Human 1	2, 5, 12
2	2	2	are you	11	10	1	Human 1	2, 11
2	2	2	as well	9	2	1	Human 1	8, 9
2	2	2	good .	14	4	1	Human 2	11, 14
2	2	2	good to	9	2	1	Human 1	8, 9
2	2	2	i find	5	2	1	Human 1	4, 5
2	2	2	participating in	5	4	1	Human 1	2, 5
2	2	2	pretty useful	5	2	1	Human 1	4, 5
7	3	1	good	7	9	1	Human 1	6, 7, 8, 9, 11, 13, 14
6	1	1	this	3	11	1	Human 1	2, 3, 5, 6, 7, 12
5	3	1	i	6	9	1	Human 1	4, 5, 6, 8, 12
5	1	1	mentorship	4	10	1	Human 1	2, 3, 4, 5, 11
5	5	1	the	3	13	1	Human 1	2, 3, 9, 11, 14
5	3	1	time	9	8	1	Human 1	6, 7, 9, 11, 13
5	3	1	to	9	9	2	Human 1	6, 8, 9, 10, 14
5	3	1	you	3	10	1	Human 1	2, 3, 7, 10, 11
4	4	1	have	7	7	1	Human 1	6, 7, 9, 12
4	2	1	mentor	13	8	3	Human 1	6, 10, 12, 13
3	3	1	a	6	12	1	Human 2	3, 6, 14
3	1	1	are	3	10	1	Human 1	2, 3, 11
3	1	1	in	14	13	1	Human 1	2, 5, 14
3	1	1	pretty	14	11	1	Human 1	4, 5, 14
2	2	1	but	9	2	1	Human 1	8, 9
2	2	1	hi	1	2	1	Human 1	0, 1
2	1	1	my	13	2	1	Human 1	12, 13
2	2	1	other	9	2	1	Human 1	8, 9
2	2	1	things	11	2	1	Human 1	10, 11
2	2	1	what	11	2	1	Human 1	10, 11

