Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	one of my top 3	5	Human 2	3, 7
2	4	i'm just an ai	5	Human 2	9, 13
2	2	ice cream	3	Human 2	5, 7
2	2	if you	3	Human 2	1, 3
2	2	what about	11	Human 2	3, 13
2	2	you would	5	Human 2	9, 13
5	1	would	13	Human 2	1, 3, 5, 9, 13
5	1	you	13	Human 2	1, 3, 5, 9, 13
4	1	and	7	Human 2	7, 9, 11, 13
4	1	one	7	Human 2	1, 3, 5, 7
4	1	the	13	Human 2	1, 9, 11, 13
3	1	an	11	Human 2	3, 9, 13
3	1	have	5	Human 2	9, 11, 13
3	1	of	7	Human 2	1, 3, 7
3	1	that's	9	Human 2	3, 7, 11
3	1	top	9	Human 2	3, 7, 11
3	1	what	13	Human 2	1, 3, 13
2	1	a	3	Human 2	9, 11
2	1	be	3	Human 2	1, 3
2	1	believe	5	Human 2	9, 13
2	1	cream	3	Human 2	5, 7
2	1	for	11	Human 2	1, 11
2	1	had	11	Human 2	3, 13
2	1	not	5	Human 2	9, 13

