Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	out of these days	9	2	1	Human 1	8, 9
2	2	2	. but	7	4	1	Human 1	4, 7
2	2	2	. i	12	6	1	Human 2	7, 12
2	2	2	have some	7	2	1	Human 1	6, 7
2	2	2	i have	6	4	1	Human 2	3, 6
2	2	2	san francisco	11	2	1	Human 1	10, 11
2	2	2	the flu	13	2	1	Human 1	12, 13
6	6	1	you	3	10	1	Human 1	2, 3, 7, 8, 9, 11
5	2	1	i	7	10	1	Human 2	3, 6, 7, 9, 12
5	5	1	will	7	8	2	Human 1	4, 6, 7, 9, 11
4	3	1	but	7	6	2	Human 1	4, 6, 7, 9
4	1	1	have	11	9	1	Human 2	3, 6, 7, 11
4	4	1	just	7	6	1	Human 1	6, 7, 9, 11
4	2	1	out	7	4	1	Human 1	6, 7, 8, 9
4	3	1	the	12	11	2	Human 2	3, 7, 12, 13
3	3	1	are	9	4	1	Human 1	8, 9, 11
3	3	1	at	13	8	2	Human 1	6, 12, 13
3	1	1	days	11	4	1	Human 1	8, 9, 11
3	3	1	hard	7	9	1	Human 1	4, 7, 12
3	3	1	home	11	10	2	Human 1	2, 6, 11
3	3	1	how	2	5	1	Human 2	1, 2, 5
3	3	1	that	7	4	2	Human 1	4, 6, 7
3	3	1	to	7	6	2	Human 1	2, 4, 7
2	2	1	a	11	8	1	Human 1	4, 11
2	2	1	about	3	2	1	Human 1	2, 3
2	2	1	and	11	2	1	Human 1	10, 11
2	2	1	be	7	4	1	Human 1	4, 7
2	2	1	doesn't	7	2	1	Human 1	6, 7
2	2	1	good	3	2	1	Human 1	2, 3
2	2	1	here	13	4	1	Human 1	10, 13
2	2	1	in	12	2	1	Human 2	11, 12
2	2	1	it	4	4	1	Human 2	1, 4
2	2	1	now	14	2	1	Human 2	13, 14
2	2	1	plans	7	2	1	Human 1	6, 7
2	2	1	vacation	5	2	1	Human 1	4, 5
2	2	1	where	13	6	1	Human 1	8, 13

