Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	as an ai	5	Human 2	5, 9
3	2	as an	9	Human 2	5, 9, 13
3	2	i have	5	Human 2	13, 15, 17
2	2	, and	5	Human 2	3, 7
2	2	i don't	5	Human 2	5, 9
2	2	i work	3	Human 2	5, 7
2	2	mountain view	5	Human 2	7, 11
7	1	and	15	Human 2	3, 7, 9, 11, 13, 15, 17
7	1	i	15	Human 2	3, 5, 7, 9, 13, 15, 17
5	1	have	15	Human 2	3, 5, 13, 15, 17
4	1	as	9	Human 2	5, 9, 11, 13
4	1	you	15	Human 2	3, 5, 11, 17
3	1	a	11	Human 2	3, 5, 13
3	1	ai	5	Human 2	5, 7, 9
3	1	the	9	Human 2	9, 15, 17
3	1	to	15	Human 2	3, 7, 17
2	1	been	3	Human 2	13, 15
2	1	i'm	5	Human 2	13, 17
2	1	in	7	Human 2	9, 15
2	1	is	3	Human 2	7, 9
2	1	like	15	Human 2	3, 17
2	1	many	5	Human 2	7, 11
2	1	of	3	Human 2	13, 15
2	1	or	15	Human 2	3, 17
2	1	physical	9	Human 2	5, 13
2	1	programmed	5	Human 2	13, 17
2	1	sapporo	7	Human 2	9, 15
2	1	sounds	9	Human 2	3, 11
2	1	where	3	Human 2	5, 7
2	1	with	5	Human 2	13, 17

