Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	in the cold	11	8	1	Human 1	4, 11
4	2	2	in the	9	10	1	Human 1	4, 9, 11, 13
3	3	2	. i	13	3	1	Human 1	12, 13, 14
3	3	2	i guess	7	9	1	Human 1	4, 7, 12
3	1	2	the cold	11	8	2	Human 1	4, 10, 11
2	2	2	! its	7	2	1	Human 1	6, 7
2	2	2	a jacket	5	2	1	Human 1	4, 5
2	2	2	for the	10	4	1	Human 2	7, 10
2	2	2	new york	15	6	1	Human 1	10, 15
2	2	2	you live	9	2	1	Human 1	8, 9
9	5	1	i	5	14	2	Human 1	2, 4, 5, 7, 11, 12, 13, 14, 15
9	3	1	the	5	11	1	Human 1	4, 5, 7, 9, 10, 11, 12, 13, 14
6	4	1	cold	7	8	2	Human 1	4, 6, 7, 9, 10, 11
6	2	1	in	9	13	2	Human 1	2, 4, 9, 11, 13, 14
6	4	1	live	10	8	1	Human 1	8, 9, 10, 11, 13, 15
5	4	1	for	6	7	1	Human 2	5, 6, 7, 10, 11
5	5	1	get	11	9	1	Human 1	6, 11, 12, 13, 14
5	5	1	it	7	7	1	Human 1	6, 7, 9, 11, 12
5	4	1	you	8	11	2	Human 2	1, 3, 8, 9, 11
4	4	1	are	2	9	1	Human 2	1, 2, 3, 9
4	4	1	out	3	11	1	Human 1	2, 3, 6, 12
4	4	1	that	9	10	2	Human 1	4, 6, 9, 13
4	4	1	they	3	12	1	Human 1	2, 3, 12, 13
3	1	1	a	6	3	1	Human 1	4, 5, 6
3	3	1	goodies	3	11	1	Human 1	2, 3, 12
3	1	1	its	7	4	2	Human 1	4, 6, 7
3	3	1	nice	9	3	1	Human 1	8, 9, 10
3	3	1	weather	7	4	1	Human 1	6, 7, 9
3	3	1	where	9	6	1	Human 1	8, 9, 13
2	2	1	and	14	2	1	Human 2	13, 14
2	2	1	better	12	2	1	Human 2	11, 12
2	2	1	can	14	2	1	Human 2	13, 14
2	2	1	giving	3	2	1	Human 1	2, 3
2	2	1	good	7	2	1	Human 1	6, 7
2	2	1	hi	9	10	1	Human 1	0, 9
2	2	1	needed	5	2	1	Human 1	4, 5
2	2	1	right	11	2	1	Human 1	10, 11
2	2	1	should	12	2	1	Human 2	11, 12
2	2	1	some	7	6	1	Human 1	2, 7
2	2	1	sure	6	2	1	Human 2	5, 6

