Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	going to be	5	Human 2	13, 17
3	2	going to	5	Human 2	13, 15, 17
3	2	i think	7	Human 2	11, 13, 17
2	2	do you	3	Human 2	3, 5
6	1	you	15	Human 2	3, 5, 7, 9, 11, 17
5	1	ziplining	13	Human 2	5, 7, 9, 13, 17
4	1	to	13	Human 2	5, 13, 15, 17
3	1	and	7	Human 2	11, 13, 17
3	1	get	5	Human 2	13, 15, 17
3	1	have	9	Human 2	3, 7, 11
3	1	i'm	13	Human 2	3, 5, 15
3	1	in	11	Human 2	3, 9, 13
3	1	it	11	Human 2	3, 11, 13
3	1	it's	11	Human 2	7, 9, 17
3	1	massage	5	Human 2	13, 15, 17
3	1	was	5	Human 2	9, 11, 13
2	1	a	3	Human 2	11, 13
2	1	go	5	Human 2	5, 9
2	1	not	7	Human 2	7, 13
2	1	that's	3	Human 2	11, 13

