Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	. how's	3	Human 2	3, 5
2	2	a horse	3	Human 2	13, 15
2	2	didn't fight	3	Human 2	7, 9
2	2	fine .	3	Human 2	3, 5
2	2	you know	3	Human 2	7, 9
5	1	you	11	Human 2	7, 9, 11, 15, 17
4	1	that	13	Human 2	5, 7, 15, 17
4	1	your	13	Human 2	3, 5, 7, 15
3	1	didn't	5	Human 2	7, 9, 11
3	1	fight	5	Human 2	7, 9, 11
3	1	horse	5	Human 2	13, 15, 17
3	1	know	11	Human 2	7, 9, 17
3	1	the	9	Human 2	9, 13, 17
2	1	captain	3	Human 2	11, 13
2	1	going	3	Human 2	3, 5
2	1	he	3	Human 2	5, 7
2	1	history	3	Human 2	5, 7
2	1	i	7	Human 2	3, 9
2	1	if	7	Human 2	11, 17
2	1	see	7	Human 2	11, 17
2	1	yeah	3	Human 2	15, 17

