Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	i feel good	7	4	1	Human 1	4, 7
2	2	3	i'm dressed very	7	4	1	Human 1	4, 7
3	3	2	are you	3	4	1	Human 1	2, 3, 5
2	2	2	. it's	7	2	1	Human 1	6, 7
2	2	2	about the	7	4	1	Human 1	4, 7
4	4	1	today	4	5	1	Human 2	3, 4, 5, 7
4	1	1	you	6	5	1	Human 1	2, 3, 5, 6
3	1	1	dressed	5	4	1	Human 1	4, 5, 7
3	1	1	good	7	4	2	Human 1	4, 6, 7
2	2	1	been	7	4	1	Human 1	4, 7
2	2	1	for	7	2	1	Human 1	6, 7
2	2	1	hi	3	4	1	Human 1	0, 3
2	2	1	positivity	7	2	1	Human 1	6, 7

