Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	the weather ,	5	Human 2	5, 9
2	2	. you	9	Human 2	3, 11
2	2	but i	3	Human 2	7, 9
2	2	just looking	3	Human 2	3, 5
2	2	love the	3	Human 2	7, 9
2	2	to be	3	Human 2	11, 13
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
5	1	it	11	Human 2	5, 7, 11, 13, 15
5	1	just	11	Human 2	3, 5, 7, 9, 13
5	1	you	13	Human 2	1, 3, 9, 11, 13
4	1	but	9	Human 2	7, 9, 11, 15
4	1	the	7	Human 2	5, 7, 9, 11
3	1	and	5	Human 2	3, 5, 7
3	1	be	5	Human 2	11, 13, 15
3	1	is	11	Human 2	5, 11, 15
3	1	it's	7	Human 2	7, 9, 13
3	1	love	5	Human 2	7, 9, 11
3	1	to	9	Human 2	5, 11, 13
3	1	weather	5	Human 2	5, 7, 9
3	1	what	13	Human 2	1, 3, 13
2	1	a	5	Human 2	7, 11
2	1	about	9	Human 2	5, 13
2	1	could	9	Human 2	3, 11
2	1	death	3	Human 2	13, 15
2	1	enjoying	3	Human 2	5, 7
2	1	find	13	Human 2	3, 15
2	1	for	3	Human 2	7, 9
2	1	haha	3	Human 2	9, 11
2	1	nice	7	Human 2	9, 15
2	1	not	3	Human 2	11, 13
2	1	now	5	Human 2	5, 9
2	1	that	3	Human 2	13, 15
2	1	very	5	Human 2	7, 11
2	1	way	5	Human 2	7, 11
2	1	will	3	Human 2	13, 15
2	1	would	5	Human 2	11, 15
2	1	your	7	Human 2	7, 13

