Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	! neurips is	3	Human 2	11, 13
2	3	conference for <re	3	Human 2	11, 13
2	3	i'm glad you're	7	Human 2	11, 17
2	3	you're interested in	3	Human 2	15, 17
3	2	conference for	5	Human 2	11, 13, 15
3	2	neurips is	5	Human 2	11, 13, 15
3	2	oh ,	11	Human 2	5, 13, 15
2	2	, i	7	Human 2	7, 13
2	2	, thanks	3	Human 2	3, 5
2	2	haha ,	9	Human 2	9, 17
5	1	for	11	Human 2	5, 9, 11, 13, 15
5	1	i	15	Human 2	3, 7, 9, 13, 17
4	1	i'm	13	Human 2	5, 7, 11, 17
4	1	neurips	7	Human 2	11, 13, 15, 17
3	1	<re	7	Human 2	7, 11, 13
3	1	a	5	Human 2	9, 11, 13
3	1	basketball	5	Human 2	5, 7, 9
3	1	you	5	Human 2	3, 5, 7
2	1	are	5	Human 2	5, 9
2	1	can	5	Human 2	3, 7
2	1	of	9	Human 2	9, 17
2	1	that	3	Human 2	15, 17
2	1	the	7	Human 2	9, 15
2	1	watch	3	Human 2	5, 7

