Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i have been	3	Human 2	3, 5
2	2	can tell	5	Human 2	9, 13
2	2	that you	3	Human 2	9, 11
7	1	the	13	Human 2	1, 3, 5, 7, 9, 11, 13
5	1	you	11	Human 2	3, 5, 9, 11, 13
4	1	a	13	Human 2	3, 9, 11, 15
4	1	i	13	Human 2	1, 3, 5, 13
4	1	of	13	Human 2	3, 9, 13, 15
4	1	that	7	Human 2	7, 9, 11, 13
3	1	and	5	Human 2	7, 9, 11
3	1	can	7	Human 2	9, 13, 15
3	1	for	9	Human 2	7, 13, 15
3	1	not	9	Human 2	7, 11, 15
3	1	to	11	Human 2	1, 3, 11
3	1	what	5	Human 2	9, 11, 13
2	1	great	5	Human 2	3, 7
2	1	have	3	Human 2	3, 5
2	1	in	3	Human 2	13, 15
2	1	invisible	3	Human 2	5, 7
2	1	is	3	Human 2	11, 13
2	1	it	3	Human 2	13, 15
2	1	it's	5	Human 2	9, 13
2	1	machine	5	Human 2	7, 11
2	1	mind	11	Human 2	3, 13
2	1	science	3	Human 2	13, 15
2	1	superman	3	Human 2	3, 5

