Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	it raining pretty bad	3	2	1	Human 1	2, 3
3	3	3	make days gloomy	5	6	1	Human 1	4, 5, 9
2	2	3	was pretty darn	13	2	1	Human 1	12, 13
2	2	3	weather ever .	9	2	1	Human 1	8, 9
2	2	2	this morning	13	2	1	Human 1	12, 13
2	2	2	this year	7	4	1	Human 1	4, 7
2	2	2	water supply	11	2	1	Human 1	10, 11
6	6	1	the	7	10	1	Human 1	4, 7, 8, 9, 11, 13
5	3	1	it	7	12	1	Human 1	2, 3, 7, 12, 13
5	5	1	that	7	10	1	Human 1	4, 7, 8, 10, 13
4	1	1	gloomy	7	6	1	Human 1	4, 5, 7, 9
4	4	1	i	4	6	1	Human 2	3, 4, 6, 8
4	4	1	is	7	13	1	Human 1	2, 7, 10, 14
4	1	1	make	8	6	1	Human 1	4, 5, 8, 9
4	4	1	they	5	11	1	Human 1	4, 5, 9, 14
4	2	1	water	7	6	1	Human 1	6, 7, 10, 11
3	1	1	bad	13	12	1	Human 1	2, 3, 13
3	3	1	of	7	9	1	Human 1	6, 7, 14
3	3	1	too	7	4	2	Human 1	4, 6, 7
3	1	1	weather	13	6	1	Human 1	8, 9, 13
2	2	1	at	8	2	1	Human 2	7, 8
2	2	1	but	13	4	1	Human 1	10, 13
2	2	1	can	9	2	1	Human 1	8, 9
2	2	1	did	13	2	1	Human 1	12, 13
2	2	1	much	13	10	1	Human 1	4, 13
2	2	1	rain	13	10	1	Human 1	4, 13
2	2	1	there	11	2	1	Human 1	10, 11
2	2	1	where	7	2	1	Human 1	6, 7

