Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i can help you	5	Human 2	9, 13
2	3	! while i	3	Human 2	5, 7
3	2	i can	7	Human 2	7, 9, 13
3	2	i don't	11	Human 2	3, 7, 13
7	1	you	13	Human 2	1, 3, 5, 7, 9, 11, 13
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
5	1	and	9	Human 2	5, 7, 9, 11, 13
3	1	help	9	Human 2	5, 9, 13
3	1	i'm	11	Human 2	3, 5, 13
3	1	or	7	Human 2	3, 5, 9
3	1	plan	9	Human 2	5, 11, 13
3	1	shopping	9	Human 2	5, 9, 13
2	1	are	7	Human 2	1, 7
2	1	for	7	Human 2	5, 11
2	1	have	9	Human 2	3, 11
2	1	in	3	Human 2	5, 7
2	1	phi	5	Human 2	3, 7
2	1	that	7	Human 2	5, 11
2	1	the	3	Human 2	9, 11
2	1	to	7	Human 2	5, 11
2	1	your	9	Human 2	5, 13

