Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	most of the day , so i'm	3	Human 2	5, 7
3	4	what do you do	5	Human 2	11, 13, 15
3	2	, so	7	Human 2	5, 7, 11
3	2	the day	5	Human 2	5, 7, 9
3	2	you do	5	Human 2	11, 13, 15
2	2	talking to	3	Human 2	5, 7
4	1	i'm	7	Human 2	5, 7, 9, 11
4	1	the	7	Human 2	5, 7, 9, 11
4	1	to	7	Human 2	3, 5, 7, 9
3	1	day	5	Human 2	5, 7, 9
3	1	i	7	Human 2	3, 7, 9
3	1	just	7	Human 2	3, 5, 9
3	1	so	7	Human 2	5, 7, 11
2	1	a	5	Human 2	9, 13
2	1	and	7	Human 2	9, 15
2	1	for	5	Human 2	9, 13
2	1	life	3	Human 2	9, 11
2	1	why	5	Human 2	11, 15
2	1	work	7	Human 2	3, 9

