Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i don't have the room	3	Human 2	5, 7
2	3	i met you	3	Human 2	3, 5
3	2	i don't	5	Human 2	3, 5, 7
3	2	met you	5	Human 2	1, 3, 5
2	2	, i	5	Human 2	1, 5
2	2	. i	9	Human 2	5, 13
2	2	have private	5	Human 2	9, 13
2	2	private practice	3	Human 2	11, 13
2	2	sure i	3	Human 2	9, 11
2	2	you have	3	Human 2	9, 11
7	1	i	13	Human 2	1, 3, 5, 7, 9, 11, 13
6	1	have	11	Human 2	3, 5, 7, 9, 11, 13
6	1	you	13	Human 2	1, 3, 5, 9, 11, 13
3	1	i'm	5	Human 2	7, 9, 11
3	1	met	5	Human 2	1, 3, 5
3	1	the	5	Human 2	3, 5, 7
2	1	can	13	Human 2	1, 13
2	1	know	3	Human 2	11, 13
2	1	me	5	Human 2	1, 5
2	1	name	5	Human 2	1, 5
2	1	that	5	Human 2	9, 13

