Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	your day going	3	Human 2	1, 3
2	2	. how	3	Human 2	3, 5
2	2	i've been	5	Human 2	5, 9
2	2	with that	3	Human 2	13, 15
2	2	writing papers	5	Human 2	5, 9
2	2	you ?	9	Human 2	5, 13
5	1	your	13	Human 2	1, 3, 5, 11, 13
4	1	you	11	Human 2	3, 5, 11, 13
3	1	and	7	Human 2	5, 7, 11
3	1	been	7	Human 2	5, 9, 11
3	1	going	11	Human 2	1, 3, 11
3	1	i	7	Human 2	11, 15, 17
3	1	with	11	Human 2	5, 13, 15
3	1	would	7	Human 2	5, 7, 11
3	1	you're	7	Human 2	5, 9, 11
2	1	about	5	Human 2	9, 13
2	1	have	7	Human 2	5, 11
2	1	it	5	Human 2	3, 7
2	1	just	3	Human 2	15, 17
2	1	the	3	Human 2	9, 11
2	1	to	7	Human 2	5, 11

