Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	. have you seen	13	6	1	Human 1	10, 13, 15
2	2	4	! what about you	5	2	1	Human 1	4, 5
2	2	3	baby yoda is	11	2	1	Human 1	10, 11
2	2	3	new year ready	5	2	1	Human 1	4, 5
2	2	3	this month ?	5	4	1	Human 1	2, 5
3	1	2	! what	5	4	2	Human 1	2, 4, 5
3	2	2	baby yoda	11	4	1	Human 1	10, 11, 13
3	3	2	the cutest	11	4	1	Human 1	10, 11, 13
3	1	2	what about	7	4	1	Human 1	4, 5, 7
2	2	2	cat rescue	15	2	1	Human 1	14, 15
2	2	2	i think	11	2	1	Human 1	10, 11
2	2	2	life and	5	2	1	Human 1	4, 5
2	2	2	like cats	17	2	1	Human 1	16, 17
2	2	2	right now	13	2	1	Human 1	12, 13
2	2	2	what are	9	8	1	Human 1	2, 9
11	6	1	you	3	16	1	Human 1	2, 3, 4, 5, 6, 7, 10, 13, 15, 16, 17
8	6	1	the	7	14	1	Human 1	4, 7, 9, 10, 11, 13, 15, 17
8	8	1	to	3	11	1	Human 1	2, 3, 4, 6, 8, 9, 10, 12
7	5	1	and	7	14	1	Human 1	4, 5, 7, 9, 14, 15, 17
7	2	1	what	6	11	2	Human 1	2, 4, 5, 6, 7, 9, 12
6	3	1	have	10	15	1	Human 2	3, 10, 13, 15, 16, 17
6	5	1	is	7	12	1	Human 1	2, 7, 10, 11, 12, 13
5	3	1	are	5	16	1	Human 1	2, 5, 9, 14, 17
5	5	1	pikachu	3	9	1	Human 1	2, 3, 5, 7, 10
4	1	1	about	15	12	1	Human 1	4, 5, 7, 15
4	3	1	i	11	7	2	Human 1	8, 10, 11, 14
4	4	1	just	8	15	1	Human 2	3, 8, 11, 17
4	4	1	that	14	5	1	Human 2	13, 14, 15, 17
3	3	1	any	16	14	2	Human 2	3, 15, 16
3	3	1	but	13	6	2	Human 1	8, 10, 13
3	2	1	cat	15	4	1	Human 1	14, 15, 17
3	3	1	name	2	10	1	Human 2	1, 2, 10
3	1	1	now	13	6	2	Human 1	8, 12, 13
3	1	1	right	17	6	1	Human 1	12, 13, 17
3	3	1	vaporeon	13	8	1	Human 1	10, 13, 17
3	3	1	videos	15	4	1	Human 1	14, 15, 17
2	2	1	better	17	2	1	Human 1	16, 17
2	2	1	dogs	17	2	1	Human 1	16, 17
2	2	1	exotic	9	2	1	Human 1	8, 9
2	2	1	get	17	4	1	Human 1	14, 17
2	2	1	hi	3	4	1	Human 1	0, 3
2	2	1	more	17	10	1	Human 1	8, 17
2	2	1	of	14	6	1	Human 2	9, 14
2	2	1	or	16	14	1	Human 2	3, 16
2	2	1	pets	17	2	1	Human 1	16, 17
2	2	1	pokémon	9	2	1	Human 1	8, 9
2	2	1	show	13	2	1	Human 1	12, 13
2	2	1	travel	9	2	1	Human 1	8, 9
2	2	1	unwind	7	2	1	Human 1	6, 7
2	2	1	watch	17	6	1	Human 1	12, 17
2	2	1	when	13	6	1	Human 1	8, 13
2	2	1	your	12	12	1	Human 2	1, 12

