Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	pull myself along the sides	13	2	1	Human 1	12, 13
3	3	2	i can	12	5	1	Human 2	11, 12, 15
3	3	2	ice wall	5	4	1	Human 1	4, 5, 7
2	2	2	any french	7	2	1	Human 1	6, 7
2	2	2	did you	8	6	1	Human 2	3, 8
2	2	2	i don't	12	2	1	Human 2	11, 12
2	2	2	the olympics	11	2	1	Human 1	10, 11
11	9	1	you	6	16	3	Human 2	1, 3, 5, 6, 7, 8, 9, 11, 14, 15, 16
7	6	1	i	4	13	1	Human 2	3, 4, 6, 10, 11, 12, 15
6	6	1	and	7	12	1	Human 1	4, 7, 9, 11, 13, 15
5	5	1	just	3	12	1	Human 1	2, 3, 7, 12, 13
5	5	1	that	4	10	1	Human 2	3, 4, 5, 7, 12
5	1	1	the	10	11	1	Human 2	3, 10, 11, 12, 13
4	4	1	a	9	14	1	Human 1	2, 9, 10, 15
4	3	1	any	7	10	1	Human 1	6, 7, 11, 15
4	4	1	but	5	10	1	Human 1	4, 5, 6, 13
4	1	1	can	12	7	2	Human 2	9, 11, 12, 15
4	3	1	french	7	6	1	Human 1	6, 7, 9, 11
4	4	1	of	15	10	3	Human 1	6, 10, 12, 15
4	4	1	to	13	11	2	Human 1	6, 10, 13, 16
3	3	1	oh	6	6	1	Human 2	5, 6, 10
2	2	1	an	5	2	1	Human 1	4, 5
2	2	1	as	15	6	1	Human 1	10, 15
2	2	1	back	5	4	1	Human 1	2, 5
2	2	1	got	5	2	1	Human 1	4, 5
2	2	1	montreal	9	2	1	Human 1	8, 9
2	2	1	on	10	6	1	Human 2	5, 10
2	2	1	ski	3	2	1	Human 1	2, 3
2	2	1	trip	7	6	1	Human 1	2, 7
2	2	1	watch	11	2	1	Human 1	10, 11

