Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	for like 2	3	Human 2	9, 11
2	3	the break ?	3	Human 2	5, 7
2	2	a couple	5	Human 2	5, 9
2	2	i have	5	Human 2	11, 15
2	2	i like	3	Human 2	13, 15
2	2	long distances	3	Human 2	13, 15
4	1	have	11	Human 2	5, 7, 11, 15
3	1	for	5	Human 2	7, 9, 11
3	1	haha	7	Human 2	7, 11, 13
3	1	long	7	Human 2	9, 13, 15
3	1	that	9	Human 2	5, 9, 13
3	1	you	11	Human 2	3, 7, 13
2	1	been	7	Human 2	3, 9
2	1	just	3	Human 2	9, 11
2	1	miles	3	Human 2	9, 11
2	1	one	3	Human 2	15, 17
2	1	the	3	Human 2	5, 7
2	1	this	3	Human 2	15, 17

