Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	and were travelling around the world	3	2	1	Human 1	2, 3
3	2	3	around the world	3	4	1	Human 1	2, 3, 5
2	2	3	i like these	11	2	1	Human 1	10, 11
2	2	3	tomorrow afternoon work	13	2	1	Human 1	12, 13
3	3	2	about the	13	6	1	Human 1	10, 13, 15
2	2	2	are still	9	2	1	Human 1	8, 9
2	2	2	how was	3	2	1	Human 1	2, 3
2	2	2	next quarter	13	6	1	Human 1	8, 13
2	2	2	the quarter	11	2	1	Human 1	10, 11
2	2	2	travel ?	3	2	1	Human 1	2, 3
2	2	2	we are	8	8	1	Human 2	1, 8
2	2	2	you took	3	2	1	Human 1	2, 3
10	4	1	the	3	14	1	Human 1	2, 3, 5, 6, 7, 8, 10, 11, 13, 15
8	8	1	for	3	14	1	Human 1	2, 3, 5, 7, 8, 12, 13, 15
7	5	1	and	4	12	1	Human 1	2, 3, 4, 5, 7, 8, 13
7	5	1	you	4	14	1	Human 1	2, 3, 4, 5, 12, 13, 15
5	2	1	are	11	13	1	Human 2	1, 8, 9, 11, 13
5	5	1	long	3	6	1	Human 1	2, 3, 5, 6, 7
5	3	1	was	5	6	1	Human 1	2, 3, 5, 6, 7
4	4	1	great	5	5	1	Human 1	4, 5, 7, 8
4	3	1	i	11	11	2	Human 1	2, 10, 11, 12
4	2	1	tomorrow	14	4	1	Human 1	12, 13, 14, 15
4	2	1	travel	5	6	1	Human 1	2, 3, 5, 7
3	1	1	afternoon	15	4	1	Human 1	12, 13, 15
3	3	1	good	8	4	2	Human 2	5, 7, 8
3	3	1	hehe	15	10	2	Human 1	6, 10, 15
3	1	1	how	6	5	1	Human 1	2, 3, 6
3	3	1	is	15	12	2	Human 1	4, 10, 15
3	2	1	like	11	4	1	Human 1	10, 11, 13
3	3	1	project	13	4	1	Human 1	12, 13, 15
3	1	1	still	9	6	2	Human 1	4, 8, 9
3	3	1	think	13	4	1	Human 1	12, 13, 15
3	3	1	time	13	6	2	Human 1	8, 12, 13
3	1	1	we	12	12	1	Human 2	1, 8, 12
3	1	1	were	5	4	1	Human 1	2, 3, 5
3	1	1	work	13	4	2	Human 1	10, 12, 13
2	2	1	also	5	2	1	Human 1	4, 5
2	2	1	other	7	4	1	Human 1	4, 7
2	2	1	should	13	2	1	Human 1	12, 13
2	2	1	starts	13	4	1	Human 1	10, 13
2	2	1	where	13	4	1	Human 1	10, 13

