Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	for long and travel was good !	3	Human 2	5, 7
2	6	around the world for long and	3	Human 2	3, 5
2	4	you think about the	3	Human 2	13, 15
2	3	around the world	3	Human 2	3, 5
2	2	great ,	3	Human 2	5, 7
6	1	the	13	Human 2	3, 5, 7, 11, 13, 15
5	1	for	13	Human 2	3, 5, 7, 13, 15
4	1	and	11	Human 2	3, 5, 7, 13
4	1	are	13	Human 2	1, 9, 11, 13
4	1	you	13	Human 2	3, 5, 13, 15
3	1	travel	5	Human 2	3, 5, 7
3	1	was	5	Human 2	3, 5, 7
2	1	afternoon	3	Human 2	13, 15
2	1	like	3	Human 2	11, 13
2	1	project	3	Human 2	13, 15
2	1	quarter	3	Human 2	11, 13
2	1	tomorrow	3	Human 2	13, 15
2	1	were	3	Human 2	3, 5

