Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	are a great	3	Human 2	7, 9
2	2	, but	9	Human 2	3, 11
2	2	and balance	3	Human 2	11, 13
2	2	i don't	3	Human 2	3, 5
2	2	not only	3	Human 2	9, 11
6	1	you	11	Human 2	3, 5, 7, 9, 11, 13
5	1	and	9	Human 2	5, 7, 9, 11, 13
4	1	yoga	7	Human 2	7, 9, 11, 13
3	1	a	7	Human 2	7, 9, 13
3	1	are	7	Human 2	7, 9, 13
3	1	balance	7	Human 2	7, 11, 13
3	1	for	9	Human 2	5, 9, 13
3	1	great	7	Human 2	7, 9, 13
3	1	like	9	Human 2	3, 7, 11
3	1	the	5	Human 2	9, 11, 13
2	1	i	3	Human 2	3, 5
2	1	i'm	3	Human 2	3, 5
2	1	in	7	Human 2	5, 11
2	1	just	3	Human 2	11, 13
2	1	peace	5	Human 2	7, 11
2	1	so	3	Human 2	1, 3
2	1	soccer	3	Human 2	9, 11

