Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	and the	5	Human 2	5, 9
2	2	for next	3	Human 2	9, 11
2	2	it was	5	Human 2	3, 7
2	2	was a	3	Human 2	5, 7
6	1	for	11	Human 2	5, 7, 9, 11, 13, 15
5	1	a	13	Human 2	3, 5, 7, 9, 15
5	1	and	13	Human 2	3, 5, 7, 9, 15
5	1	the	9	Human 2	5, 7, 9, 11, 13
3	1	was	5	Human 2	3, 5, 7
3	1	we	13	Human 2	1, 9, 13
2	1	alignment	5	Human 2	11, 15
2	1	are	9	Human 2	1, 9
2	1	can	5	Human 2	9, 13
2	1	experience	7	Human 2	3, 9
2	1	of	9	Human 2	7, 15
2	1	project	3	Human 2	9, 11
2	1	projects	3	Human 2	13, 15
2	1	steps	3	Human 2	9, 11
2	1	to	5	Human 2	9, 13

