Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	11	hello mark ! i'm phi , an ai digital assistant .	3	Human 2	3, 5
3	7	i'm phi , an ai digital assistant	5	Human 2	3, 5, 7
2	4	and you are mark	3	Human 2	7, 9
4	2	i'm phi	7	Human 2	3, 5, 7, 9
2	2	financial analysis	5	Human 2	9, 13
5	1	i'm	11	Human 2	3, 5, 7, 9, 13
4	1	you	9	Human 2	1, 3, 7, 9
3	1	accounting	7	Human 2	5, 9, 11
3	1	and	5	Human 2	7, 9, 11
3	1	are	9	Human 2	1, 7, 9
3	1	hello	5	Human 2	1, 3, 5
2	1	fish	3	Human 2	5, 7
2	1	for	5	Human 2	9, 13
2	1	interesting	3	Human 2	9, 11
2	1	photography	3	Human 2	11, 13
2	1	with	3	Human 2	3, 5

