Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	, and i have no	3	Human 2	7, 9
2	5	, so i don't have	11	Human 2	3, 13
2	5	i'm phi , the ai	3	Human 2	7, 9
2	4	ai language model ,	7	Human 2	3, 9
2	4	chill out with you	3	Human 2	7, 9
2	4	i'm phi , an	11	Human 2	3, 13
3	3	i have no	5	Human 2	7, 9, 11
2	3	no physical form	3	Human 2	11, 13
5	2	phi ,	11	Human 2	3, 7, 9, 11, 13
3	2	, or	7	Human 2	3, 7, 9
3	2	with you	5	Human 2	5, 7, 9
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
5	1	i'm	11	Human 2	3, 5, 7, 9, 13
5	1	or	11	Human 2	3, 7, 9, 11, 13
5	1	the	9	Human 2	5, 7, 9, 11, 13
5	1	with	9	Human 2	5, 7, 9, 11, 13
4	1	for	9	Human 2	5, 7, 9, 13
4	1	you	7	Human 2	5, 7, 9, 11
3	1	chill	5	Human 2	5, 7, 9
2	1	as	7	Human 2	5, 11
2	1	humans	9	Human 2	5, 13

