Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	, i don't have	11	Human 2	3, 13
2	4	i don't have a	3	Human 2	11, 13
4	3	i don't have	11	Human 2	3, 5, 11, 13
2	3	a location ,	3	Human 2	11, 13
2	3	an ai ,	9	Human 2	3, 11
2	3	i'm phi ,	3	Human 2	11, 13
5	2	don't have	11	Human 2	3, 5, 7, 11, 13
4	2	, i	11	Human 2	3, 5, 11, 13
2	2	, and	3	Human 2	11, 13
2	2	as an	11	Human 2	3, 13
2	2	checking a	3	Human 2	5, 7
2	2	weather service	3	Human 2	5, 7
2	2	you ,	3	Human 2	1, 3
7	1	i'm	13	Human 2	1, 3, 5, 7, 9, 11, 13
5	1	a	9	Human 2	5, 7, 9, 11, 13
4	1	and	7	Human 2	7, 9, 11, 13
3	1	to	9	Human 2	1, 7, 9
3	1	you	11	Human 2	1, 3, 11
2	1	but	11	Human 2	3, 13
2	1	in	5	Human 2	5, 9
2	1	like	3	Human 2	7, 9
2	1	location	3	Human 2	11, 13
2	1	or	7	Human 2	7, 13
2	1	the	3	Human 2	5, 7
2	1	weather	3	Human 2	5, 7

