Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	any plans for the	5	Human 2	7, 11
2	4	the holiday season ?	11	Human 2	1, 11
3	3	any plans for	7	Human 2	5, 7, 11
4	2	plans for	9	Human 2	3, 5, 7, 11
3	2	for the	7	Human 2	7, 11, 13
6	1	for	11	Human 2	3, 5, 7, 9, 11, 13
6	1	the	13	Human 2	1, 3, 7, 9, 11, 13
5	1	you	9	Human 2	5, 7, 9, 11, 13
4	1	with	11	Human 2	3, 7, 9, 13
3	1	and	11	Human 2	3, 11, 13
3	1	any	7	Human 2	5, 7, 11
3	1	christmas	5	Human 2	9, 11, 13
3	1	holiday	11	Human 2	1, 3, 11
3	1	pie	7	Human 2	7, 9, 13
3	1	season	13	Human 2	1, 11, 13
2	1	about	11	Human 2	1, 11
2	1	discounts	3	Human 2	11, 13
2	1	end	3	Human 2	7, 9
2	1	family	5	Human 2	3, 7
2	1	have	3	Human 2	3, 5
2	1	may	7	Human 2	7, 13
2	1	shopping	9	Human 2	3, 11
2	1	thanksgiving	3	Human 2	3, 5
2	1	that	3	Human 2	11, 13
2	1	what	3	Human 2	11, 13
2	1	would	5	Human 2	9, 13

