Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	going to	10	10	1	Human 2	3, 10, 12
3	3	2	have a	11	12	1	Human 1	6, 11, 17
2	2	2	, i'm	12	10	1	Human 2	3, 12
2	2	2	. it's	6	4	1	Human 2	3, 6
2	2	2	get a	12	6	1	Human 2	7, 12
2	2	2	it's quite	7	2	1	Human 1	6, 7
2	2	2	no ,	12	8	1	Human 2	5, 12
2	2	2	see you	11	2	1	Human 1	10, 11
2	2	2	you should	16	4	1	Human 2	13, 16
2	2	2	ziplining ?	9	6	1	Human 1	4, 9
7	3	1	a	7	12	1	Human 1	6, 7, 10, 11, 12, 16, 17
7	7	1	and	10	15	2	Human 2	3, 5, 10, 11, 13, 15, 17
6	3	1	you	10	13	1	Human 2	5, 10, 11, 13, 16, 17
5	5	1	i	7	10	1	Human 1	6, 7, 8, 11, 15
5	3	1	i'm	10	15	2	Human 2	3, 7, 10, 12, 17
5	3	1	to	10	15	1	Human 2	3, 10, 12, 16, 17
4	2	1	get	13	9	1	Human 2	7, 12, 13, 15
4	4	1	it	8	9	1	Human 2	7, 8, 9, 15
4	1	1	it's	16	14	1	Human 2	3, 6, 7, 16
3	3	1	day	16	7	1	Human 2	11, 16, 17
3	3	1	don't	11	10	1	Human 1	8, 11, 17
3	3	1	not	5	6	1	Human 1	2, 5, 7
3	3	1	so	15	8	1	Human 1	10, 15, 17
3	1	1	ziplining	5	6	1	Human 1	4, 5, 9
2	2	1	massage	15	4	1	Human 1	12, 15
2	2	1	that's	13	4	1	Human 1	10, 13
2	2	1	think	17	10	1	Human 1	8, 17
2	2	1	though	8	2	1	Human 2	7, 8
2	2	1	traditional	15	2	1	Human 1	14, 15
2	2	1	was	9	2	1	Human 1	8, 9

