Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	i'm doing well	3	2	1	Human 1	2, 3
2	2	3	like action movies	11	4	1	Human 1	8, 11
4	4	2	. i	7	12	1	Human 1	4, 7, 11, 15
4	2	2	action movies	13	10	1	Human 1	8, 11, 13, 17
3	3	2	movies but	10	3	1	Human 2	9, 10, 11
2	2	2	a little	6	2	1	Human 2	5, 6
2	2	2	are you	2	2	1	Human 2	1, 2
2	2	2	cool .	17	10	1	Human 1	8, 17
2	2	2	enjoy doing	7	2	1	Human 1	6, 7
2	2	2	want to	17	2	1	Human 1	16, 17
2	2	2	watch it	17	2	1	Human 1	16, 17
2	2	2	you like	17	10	1	Human 1	8, 17
10	9	1	i	4	15	1	Human 2	3, 4, 5, 7, 10, 11, 12, 15, 16, 17
9	5	1	you	3	17	1	Human 2	1, 2, 3, 6, 8, 9, 13, 16, 17
7	1	1	movies	15	10	1	Human 1	8, 9, 10, 11, 13, 15, 17
6	4	1	a	7	9	1	Human 2	5, 6, 7, 9, 10, 13
6	3	1	but	9	12	1	Human 1	6, 9, 10, 11, 13, 17
6	2	1	doing	2	7	1	Human 2	1, 2, 3, 5, 6, 7
5	3	1	it	16	11	3	Human 2	7, 9, 15, 16, 17
4	2	1	i'm	5	8	1	Human 1	2, 3, 5, 9
4	4	1	it's	11	9	1	Human 1	6, 11, 12, 14
4	1	1	like	15	10	1	Human 1	8, 11, 15, 17
4	4	1	that	12	9	2	Human 2	5, 11, 12, 13
4	4	1	the	12	11	2	Human 2	3, 11, 12, 13
4	4	1	time	12	9	1	Human 2	9, 12, 13, 17
4	2	1	to	17	16	3	Human 1	2, 12, 16, 17
3	3	1	cleaning	5	4	1	Human 1	4, 5, 7
3	1	1	cool	13	10	1	Human 1	8, 13, 17
3	3	1	get	13	6	1	Human 1	12, 13, 17
3	3	1	never	11	6	1	Human 1	10, 11, 15
3	3	1	not	14	12	2	Human 2	3, 11, 14
3	3	1	one	10	3	1	Human 2	9, 10, 11
3	3	1	so	11	7	1	Human 1	8, 11, 14
3	1	1	well	5	4	1	Human 1	2, 3, 5
2	2	1	didn't	17	2	1	Human 1	16, 17
2	1	1	enjoy	7	2	1	Human 1	6, 7
2	2	1	haha	13	2	1	Human 1	12, 13
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	long	9	6	1	Human 1	4, 9
2	2	1	much	16	6	1	Human 2	11, 16
2	2	1	of	13	4	1	Human 1	10, 13
2	2	1	terminators	11	2	1	Human 1	10, 11
2	2	1	that's	17	14	1	Human 1	4, 17
2	2	1	then	16	4	1	Human 2	13, 16
2	2	1	watched	11	2	1	Human 1	10, 11
2	2	1	will	13	2	1	Human 1	12, 13
2	2	1	work	7	2	1	Human 1	6, 7

