Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	the cold weather ,	9	Human 2	5, 13
3	3	the cold weather	9	Human 2	5, 7, 13
2	3	. however ,	9	Human 2	7, 15
2	3	i'm phi ,	7	Human 2	9, 15
3	2	phi ,	7	Human 2	9, 11, 15
2	2	, i	7	Human 2	9, 15
2	2	, phi	3	Human 2	11, 13
2	2	don't have	5	Human 2	7, 11
2	2	i don't	3	Human 2	9, 11
2	2	in the	3	Human 2	9, 11
6	1	the	11	Human 2	5, 7, 9, 11, 13, 15
4	1	for	13	Human 2	3, 11, 13, 15
3	1	and	11	Human 2	5, 7, 15
3	1	be	9	Human 2	3, 5, 11
3	1	i	7	Human 2	9, 11, 15
3	1	you	15	Human 2	1, 5, 15
2	1	a	7	Human 2	5, 11
2	1	absolutely	5	Human 2	5, 9
2	1	are	3	Human 2	1, 3
2	1	as	3	Human 2	11, 13
2	1	can	13	Human 2	3, 15
2	1	indeed	7	Human 2	7, 13
2	1	our	7	Human 2	7, 13
2	1	that	5	Human 2	3, 7
2	1	to	7	Human 2	7, 13
2	1	warmth	9	Human 2	5, 13
2	1	we	7	Human 2	7, 13
2	1	your	11	Human 2	5, 15

