Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	. what	9	Human 2	5, 13
2	2	learning experience	3	Human 2	5, 7
2	2	mentorship can	5	Human 2	5, 9
4	1	you	11	Human 2	3, 9, 11, 13
3	1	and	9	Human 2	5, 9, 13
3	1	can	5	Human 2	5, 7, 9
3	1	the	5	Human 2	5, 7, 9
3	1	to	7	Human 2	5, 9, 11
2	1	a	3	Human 2	5, 7
2	1	are	9	Human 2	5, 13
2	1	for	9	Human 2	5, 13
2	1	great	9	Human 2	5, 13
2	1	have	3	Human 2	11, 13
2	1	i	7	Human 2	3, 9
2	1	mentor	3	Human 2	5, 7
2	1	on	3	Human 2	11, 13
2	1	with	5	Human 2	9, 13

