Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i don't think	3	Human 2	11, 13
2	2	. i	5	Human 2	7, 11
2	2	it rained	3	Human 2	3, 5
2	2	was very	3	Human 2	3, 5
5	1	i	11	Human 2	3, 7, 9, 11, 13
5	1	it	11	Human 2	3, 5, 7, 9, 13
4	1	the	9	Human 2	5, 9, 11, 13
3	1	and	7	Human 2	5, 9, 11
3	1	here	9	Human 2	5, 9, 13
3	1	so	7	Human 2	5, 9, 11
3	1	think	11	Human 2	3, 11, 13
2	1	a	3	Human 2	11, 13
2	1	all	7	Human 2	3, 9
2	1	dog	7	Human 2	5, 11
2	1	he	7	Human 2	5, 11
2	1	in	3	Human 2	11, 13
2	1	is	5	Human 2	9, 13
2	1	that	3	Human 2	9, 11
2	1	too	3	Human 2	5, 7

