Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	9	i'm just an ai , i don't have personal	7	Human 2	5, 9, 11
4	8	i'm just an ai , i don't have	7	Human 2	5, 7, 9, 11
2	4	, but i can	3	Human 2	9, 11
2	4	, so i can't	3	Human 2	5, 7
3	2	, but	5	Human 2	9, 11, 13
2	2	! it's	15	Human 2	3, 17
2	2	today ?	3	Human 2	1, 3
6	1	i	13	Human 2	5, 7, 9, 11, 13, 17
6	1	i'm	11	Human 2	3, 5, 7, 9, 11, 13
4	1	or	7	Human 2	5, 7, 9, 11
4	1	you	11	Human 2	1, 3, 9, 11
3	1	a	11	Human 2	7, 11, 17
2	1	experiences	7	Human 2	5, 11
2	1	with	7	Human 2	3, 9

