Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	what sort of music do you	3	Human 2	11, 13
2	3	, thank you	7	Human 2	3, 9
2	3	guitar can be	3	Human 2	11, 13
3	2	, and	11	Human 2	5, 7, 15
2	2	! we're	7	Human 2	3, 9
2	2	, including	3	Human 2	5, 7
2	2	play ?	3	Human 2	11, 13
2	2	yeah ,	3	Human 2	13, 15
5	1	you	13	Human 2	3, 9, 11, 13, 15
4	1	and	13	Human 2	3, 5, 7, 15
4	1	music	7	Human 2	7, 9, 11, 13
4	1	of	11	Human 2	5, 11, 13, 15
4	1	to	13	Human 2	3, 9, 11, 15
3	1	a	9	Human 2	3, 5, 11
3	1	can	5	Human 2	11, 13, 15
3	1	for	7	Human 2	3, 5, 9
3	1	guitar	5	Human 2	11, 13, 15
3	1	the	11	Human 2	5, 13, 15
2	1	creation	3	Human 2	3, 5
2	1	it's	3	Human 2	13, 15
2	1	like	5	Human 2	11, 15
2	1	play	3	Human 2	11, 13
2	1	them	13	Human 2	3, 15

