Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i am craving meat	3	Human 2	5, 7
2	3	any food you	3	Human 2	5, 7
2	3	san mateo and	3	Human 2	11, 13
2	2	i live	3	Human 2	11, 13
2	2	japanese food	3	Human 2	7, 9
5	1	i	9	Human 2	5, 7, 9, 11, 13
5	1	to	9	Human 2	3, 5, 7, 9, 11
4	1	you	7	Human 2	3, 5, 7, 9
3	1	am	5	Human 2	5, 7, 9
3	1	and	5	Human 2	9, 11, 13
3	1	any	5	Human 2	5, 7, 9
2	1	eat	3	Human 2	7, 9
2	1	have	9	Human 2	5, 13
2	1	here	3	Human 2	5, 7
2	1	hi	3	Human 2	1, 3
2	1	in	7	Human 2	5, 11
2	1	italy	3	Human 2	5, 7
2	1	nice	5	Human 2	3, 7
2	1	the	5	Human 2	9, 13

