Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	1	a	5	6	2	Human 1	2, 4, 5, 6, 7
5	5	1	i	4	9	2	Human 2	1, 3, 4, 6, 9
5	5	1	you	1	12	1	Human 1	0, 1, 4, 6, 11
4	4	1	can	4	9	1	Human 2	1, 4, 5, 9
4	4	1	kale	5	4	1	Human 1	4, 5, 6, 7
4	4	1	to	6	9	1	Human 2	1, 6, 7, 9
3	3	1	are	5	8	1	Human 1	0, 5, 7
3	3	1	do	9	6	2	Human 1	4, 6, 9
3	3	1	for	3	6	1	Human 1	0, 3, 5
3	3	1	have	4	7	1	Human 2	3, 4, 9
3	3	1	is	5	6	1	Human 1	2, 5, 7
3	3	1	not	6	9	1	Human 2	1, 6, 9
3	3	1	or	6	7	1	Human 2	3, 6, 9
2	2	1	fun	9	10	1	Human 1	0, 9
2	2	1	it	7	6	1	Human 1	2, 7
2	2	1	planning	1	2	1	Human 1	0, 1
2	2	1	the	7	4	1	Human 1	4, 7
2	2	1	theme	5	2	1	Human 1	4, 5
2	2	1	your	8	2	1	Human 2	7, 8

