Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	9	i'm phi , the artificial intelligence , and i	3	Human 2	13, 15
3	7	i'm phi , the artificial intelligence ,	7	Human 2	9, 13, 15
2	5	, so i don't have	7	Human 2	3, 9
2	5	i'm phi , an ai	9	Human 2	3, 11
4	4	i'm phi , the	9	Human 2	7, 9, 13, 15
4	2	, and	11	Human 2	5, 11, 13, 15
3	2	, so	7	Human 2	3, 7, 9
3	2	i don't	9	Human 2	3, 9, 11
2	2	, but	7	Human 2	3, 9
2	2	ai ,	5	Human 2	7, 11
2	2	human activities	3	Human 2	11, 13
2	2	i can	7	Human 2	9, 15
6	1	i'm	13	Human 2	3, 7, 9, 11, 13, 15
5	1	and	13	Human 2	3, 5, 11, 13, 15
5	1	i	13	Human 2	3, 9, 11, 13, 15
5	1	the	11	Human 2	5, 7, 9, 13, 15
3	1	or	9	Human 2	7, 11, 15
3	1	you	9	Human 2	7, 9, 15
2	1	hello	3	Human 2	1, 3
2	1	in	3	Human 2	11, 13
2	1	to	3	Human 2	5, 7
2	1	with	9	Human 2	7, 15

