Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	, so i don't have	3	Human 2	3, 5
2	5	i'm just like you ,	5	Human 2	5, 9
3	3	, so i	7	Human 2	3, 5, 9
3	3	i don't have	9	Human 2	3, 5, 11
4	2	i'm just	11	Human 2	3, 5, 9, 13
3	2	. but	7	Human 2	3, 5, 9
3	2	like you	7	Human 2	3, 5, 9
3	2	you ,	5	Human 2	5, 7, 9
2	2	, but	5	Human 2	7, 11
2	2	but i	3	Human 2	5, 7
2	2	i can't	3	Human 2	7, 9
2	2	you do	9	Human 2	3, 11
6	1	a	13	Human 2	1, 5, 7, 9, 11, 13
6	1	you	11	Human 2	1, 3, 5, 7, 9, 11
5	1	i	9	Human 2	3, 5, 7, 9, 11
4	1	i'm	11	Human 2	3, 5, 9, 13
4	1	like	7	Human 2	3, 5, 7, 9
3	1	for	9	Human 2	5, 7, 13
3	1	it's	13	Human 2	1, 9, 13
3	1	movies	5	Human 2	7, 9, 11
3	1	the	7	Human 2	7, 11, 13
3	1	your	7	Human 2	7, 11, 13
2	1	an	3	Human 2	3, 5
2	1	day	7	Human 2	1, 7
2	1	from	3	Human 2	11, 13
2	1	fun	3	Human 2	7, 9
2	1	to	11	Human 2	1, 11
2	1	with	13	Human 2	1, 13

