Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	have to work	3	Human 2	5, 7
2	3	how are you	5	Human 2	1, 5
2	2	i have	5	Human 2	5, 9
2	2	not been	3	Human 2	9, 11
2	2	school and	3	Human 2	11, 13
5	1	have	9	Human 2	3, 5, 7, 9, 11
4	1	i	11	Human 2	5, 7, 9, 15
4	1	you	11	Human 2	1, 3, 5, 11
3	1	and	11	Human 2	3, 11, 13
3	1	are	5	Human 2	1, 3, 5
3	1	for	9	Human 2	5, 11, 13
3	1	how	11	Human 2	1, 5, 11
3	1	to	5	Human 2	5, 7, 9
3	1	work	9	Human 2	5, 7, 13
2	1	a	3	Human 2	3, 5
2	1	doing	3	Human 2	3, 5

