Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	as an ai , i don't	7	Human 2	5, 11
2	3	, but i'm	3	Human 2	3, 5
2	3	i don't have	9	Human 2	3, 11
4	2	i don't	13	Human 2	3, 5, 11, 15
3	2	, i	7	Human 2	5, 7, 11
3	2	an ai	9	Human 2	3, 5, 11
2	2	! i'm	13	Human 2	3, 15
2	2	i can	5	Human 2	7, 11
2	2	you .	9	Human 2	7, 15
5	1	i	13	Human 2	3, 5, 7, 11, 15
5	1	the	9	Human 2	7, 9, 11, 13, 15
3	1	and	5	Human 2	9, 11, 13
3	1	but	9	Human 2	3, 5, 11
3	1	i'm	13	Human 2	3, 5, 15
3	1	thrill	9	Human 2	7, 13, 15
3	1	to	9	Human 2	5, 9, 13
3	1	you	11	Human 2	5, 7, 15
2	1	experience	9	Human 2	7, 15
2	1	or	7	Human 2	5, 11
2	1	ride	3	Human 2	13, 15
2	1	that	7	Human 2	7, 13
2	1	up	9	Human 2	1, 9
2	1	with	11	Human 2	5, 15

