Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	an ai ,	3	Human 2	3, 5
2	2	! although	3	Human 2	9, 11
2	2	give you	3	Human 2	13, 15
2	2	i don't	3	Human 2	3, 5
2	2	sharks live	3	Human 2	9, 11
2	2	spirit !	3	Human 2	11, 13
2	2	the way	5	Human 2	3, 7
2	2	your live	9	Human 2	7, 15
7	1	the	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	you	11	Human 2	5, 7, 9, 11, 13, 15
5	1	i'm	13	Human 2	3, 5, 7, 9, 15
5	1	live	9	Human 2	7, 9, 11, 13, 15
4	1	have	11	Human 2	5, 11, 13, 15
4	1	i	11	Human 2	3, 5, 9, 13
3	1	and	7	Human 2	9, 13, 15
3	1	are	5	Human 2	7, 9, 11
3	1	might	5	Human 2	11, 13, 15
3	1	to	9	Human 2	7, 13, 15
3	1	training	5	Human 2	11, 13, 15
3	1	your	9	Human 2	7, 9, 15
2	1	but	13	Human 2	3, 15
2	1	can	5	Human 2	9, 13
2	1	fun	3	Human 2	9, 11
2	1	just	3	Human 2	13, 15
2	1	looking	5	Human 2	7, 11
2	1	weekend	9	Human 2	5, 13

