Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	babies stuck in	3	Human 2	15, 17
2	3	the cutest thing	5	Human 2	11, 15
2	2	i'm just	3	Human 2	3, 5
5	1	the	11	Human 2	5, 9, 11, 13, 15
4	1	and	13	Human 2	5, 7, 11, 17
4	1	i'm	11	Human 2	3, 5, 7, 13
3	1	just	9	Human 2	3, 5, 11
3	1	pokémon	7	Human 2	7, 9, 13
3	1	you	11	Human 2	5, 7, 15
2	1	a	9	Human 2	9, 17
2	1	are	3	Human 2	15, 17
2	1	but	5	Human 2	13, 17
2	1	is	3	Human 2	11, 13
2	1	to	7	Human 2	5, 11
2	1	was	3	Human 2	15, 17
2	1	what	11	Human 2	7, 17
2	1	you've	7	Human 2	9, 15
2	1	your	13	Human 2	1, 13

