Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	. the gerbera	3	Human 2	9, 11
2	2	have a	3	Human 2	7, 9
2	2	personal preferences	5	Human 2	3, 7
2	2	personality with	5	Human 2	9, 13
2	2	with its	3	Human 2	9, 11
4	1	and	9	Human 2	5, 9, 11, 13
4	1	the	9	Human 2	5, 9, 11, 13
4	1	with	11	Human 2	3, 9, 11, 13
3	1	have	7	Human 2	3, 7, 9
3	1	i'm	7	Human 2	7, 9, 13
3	1	its	7	Human 2	5, 9, 11
3	1	preferences	9	Human 2	3, 7, 11
3	1	that	7	Human 2	5, 7, 11
2	1	about	5	Human 2	3, 7
2	1	flower	7	Human 2	5, 11
2	1	i	9	Human 2	3, 11
2	1	it's	7	Human 2	7, 13
2	1	more	7	Human 2	7, 13
2	1	revealing	7	Human 2	7, 13
2	1	symbolism	7	Human 2	5, 11
2	1	to	7	Human 2	5, 11
2	1	you	11	Human 2	3, 13

