Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	take pottery classes	7	4	1	Human 1	6, 7, 9
4	4	2	. i	8	9	2	Human 2	5, 7, 8, 13
4	1	2	pottery classes	11	6	1	Human 1	6, 7, 9, 11
3	3	2	, but	6	9	1	Human 2	3, 6, 11
3	3	2	of tea	13	6	2	Human 1	8, 10, 13
2	2	2	are you	4	4	1	Human 2	1, 4
2	2	2	full time	7	2	1	Human 1	6, 7
2	2	2	like a	14	4	1	Human 2	11, 14
2	2	2	part time	5	2	1	Human 1	4, 5
2	2	2	your favorite	13	4	1	Human 1	10, 13
12	9	1	i	6	13	2	Human 2	3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
9	7	1	you	4	15	2	Human 2	1, 3, 4, 5, 8, 9, 13, 14, 15
7	5	1	like	9	8	1	Human 1	8, 9, 11, 12, 13, 14, 15
7	7	1	that	11	12	3	Human 1	4, 6, 8, 11, 13, 14, 15
6	2	1	pottery	8	8	1	Human 1	6, 7, 8, 9, 11, 13
6	6	1	the	8	10	1	Human 2	5, 8, 9, 10, 13, 14
5	2	1	but	7	9	1	Human 2	3, 6, 7, 9, 11
5	5	1	from	9	10	1	Human 1	6, 9, 12, 13, 15
5	5	1	i'm	3	8	1	Human 1	2, 3, 5, 7, 9
4	3	1	a	11	9	2	Human 1	6, 8, 11, 14
4	2	1	are	12	15	1	Human 2	1, 4, 12, 15
4	4	1	different	13	8	1	Human 1	8, 13, 14, 15
4	2	1	of	13	7	2	Human 1	8, 10, 13, 14
4	2	1	tea	11	6	2	Human 1	8, 10, 11, 13
4	1	1	time	6	4	1	Human 1	4, 5, 6, 7
4	4	1	to	11	6	3	Human 1	6, 8, 10, 11
4	2	1	your	13	12	3	Human 1	2, 8, 10, 13
3	3	1	class	5	3	1	Human 1	4, 5, 6
3	3	1	teas	15	4	2	Human 1	12, 14, 15
2	2	1	it's	13	6	1	Human 1	8, 13
2	2	1	japan	13	2	1	Human 1	12, 13
2	2	1	sounds	11	6	1	Human 1	6, 11
2	2	1	way	11	6	1	Human 1	6, 11
2	2	1	work	6	2	1	Human 2	5, 6
2	2	1	working	7	4	1	Human 1	4, 7

