Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	, i	12	10	2	Human 2	3, 5, 12
2	2	2	! i	10	4	1	Human 2	7, 10
2	2	2	cooking classes	7	2	1	Human 1	6, 7
2	2	2	invite you	13	2	1	Human 1	12, 13
2	2	2	last weekend	7	6	1	Human 1	2, 7
2	2	2	the trip	3	2	1	Human 1	2, 3
10	8	1	the	5	12	1	Human 1	2, 3, 5, 6, 7, 9, 10, 11, 12, 13
8	5	1	i	6	11	2	Human 2	3, 5, 6, 7, 10, 11, 12, 13
5	4	1	you	4	11	1	Human 2	3, 4, 7, 12, 13
4	4	1	and	12	9	2	Human 2	5, 11, 12, 13
4	4	1	for	11	4	1	Human 1	10, 11, 12, 13
4	4	1	over	9	8	1	Human 1	6, 9, 12, 13
3	3	1	cook	11	4	1	Human 1	10, 11, 13
3	1	1	cooking	8	3	1	Human 1	6, 7, 8
3	3	1	did	7	6	1	Human 1	4, 7, 9
3	3	1	dish	8	3	1	Human 2	7, 8, 9
3	3	1	how	7	8	1	Human 1	2, 7, 9
3	3	1	to	10	6	1	Human 2	7, 10, 12
3	3	1	your	12	3	1	Human 2	11, 12, 13
2	2	1	a	12	6	1	Human 2	7, 12
2	2	1	actually	11	6	1	Human 1	6, 11
2	2	1	any	13	2	1	Human 1	12, 13
2	2	1	based	11	4	1	Human 1	8, 11
2	2	1	cover	5	2	1	Human 1	4, 5
2	2	1	have	12	10	1	Human 2	3, 12
2	2	1	in	10	6	1	Human 2	5, 10
2	2	1	places	5	2	1	Human 1	4, 5
2	2	1	plans	13	2	1	Human 1	12, 13
2	2	1	was	7	6	1	Human 1	2, 7
2	2	1	what	7	4	1	Human 1	4, 7
2	2	1	zucchini	9	2	1	Human 1	8, 9

