Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	. i	11	Human 2	1, 7, 11
2	2	you can	9	Human 2	1, 9
4	1	i	11	Human 2	1, 7, 9, 11
4	1	lol	9	Human 2	3, 5, 9, 11
4	1	the	7	Human 2	5, 7, 9, 11
4	1	you	9	Human 2	1, 3, 5, 9
3	1	can	9	Human 2	1, 5, 9
3	1	have	5	Human 2	5, 7, 9
3	1	pick	5	Human 2	5, 7, 9
3	1	to	9	Human 2	1, 5, 9
2	1	be	3	Human 2	3, 5
2	1	computer	3	Human 2	9, 11
2	1	computers	3	Human 2	9, 11
2	1	favorite	3	Human 2	9, 11
2	1	for	5	Human 2	7, 11
2	1	kale	3	Human 2	5, 7
2	1	language	3	Human 2	9, 11
2	1	last	7	Human 2	1, 7
2	1	like	9	Human 2	3, 11
2	1	more	3	Human 2	7, 9
2	1	my	11	Human 2	1, 11
2	1	not	7	Human 2	1, 7
2	1	planning	3	Human 2	1, 3
2	1	really	3	Human 2	5, 7
2	1	something	3	Human 2	3, 5
2	1	then	3	Human 2	9, 11

