Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	, i think	5	Human 2	11, 15
2	3	. i just	7	Human 2	5, 11
2	3	catch them all	7	Human 2	9, 15
3	2	i just	7	Human 2	5, 9, 11
3	2	i think	7	Human 2	11, 15, 17
2	2	going to	5	Human 2	7, 11
2	2	pikachu was	9	Human 2	9, 17
2	2	to get	11	Human 2	5, 15
2	2	was the	7	Human 2	9, 15
7	1	and	15	Human 2	3, 5, 7, 9, 11, 15, 17
6	1	i	13	Human 2	5, 7, 9, 11, 15, 17
6	1	the	13	Human 2	5, 7, 9, 11, 15, 17
5	1	pikachu	15	Human 2	3, 9, 11, 15, 17
5	1	to	11	Human 2	5, 7, 9, 11, 15
4	1	just	13	Human 2	5, 9, 11, 17
4	1	you	13	Human 2	3, 5, 7, 15
3	1	was	9	Human 2	9, 15, 17
2	1	a	15	Human 2	3, 17
2	1	about	3	Human 2	5, 7
2	1	are	11	Human 2	7, 17
2	1	game	3	Human 2	11, 13
2	1	get	11	Human 2	5, 15
2	1	i'm	7	Human 2	5, 11
2	1	in	7	Human 2	11, 17
2	1	new	3	Human 2	5, 7
2	1	of	15	Human 2	3, 17
2	1	pokemon	5	Human 2	9, 13
2	1	that	3	Human 2	15, 17
2	1	what	7	Human 2	7, 13
2	1	work	9	Human 2	3, 11
2	1	year	3	Human 2	5, 7
2	1	your	13	Human 2	1, 13

