Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i'm doing okay	3	Human 2	7, 9
2	3	the only one	3	Human 2	13, 15
2	3	you know what	9	Human 2	9, 17
2	2	action movies	3	Human 2	9, 11
2	2	but it's	3	Human 2	7, 9
2	2	work outside	3	Human 2	7, 9
2	2	you can	11	Human 2	5, 15
2	2	you doing	3	Human 2	1, 3
4	1	but	7	Human 2	5, 7, 9, 11
4	1	i	11	Human 2	7, 9, 11, 17
3	1	i'm	5	Human 2	5, 7, 9
3	1	it's	9	Human 2	7, 9, 15
3	1	one	5	Human 2	11, 13, 15
3	1	that's	13	Human 2	5, 13, 17
3	1	the	5	Human 2	13, 15, 17
3	1	what	15	Human 2	3, 9, 17
2	1	a	5	Human 2	7, 11
2	1	be	3	Human 2	5, 7
2	1	day	3	Human 2	5, 7
2	1	ending	3	Human 2	15, 17
2	1	it	3	Human 2	11, 13
2	1	like	3	Human 2	9, 11
2	1	my	3	Human 2	3, 5
2	1	no	11	Human 2	5, 15
2	1	work	3	Human 2	7, 9

