Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	, i don't have	3	Human 2	3, 5
2	3	do you like	9	Human 2	7, 15
2	2	are you	13	Human 2	1, 13
2	2	great !	3	Human 2	7, 9
2	2	i'm just	3	Human 2	3, 5
2	2	like drinking	3	Human 2	13, 15
2	2	you have	3	Human 2	7, 9
6	1	you	15	Human 2	1, 7, 9, 11, 13, 15
4	1	a	9	Human 2	5, 9, 11, 13
4	1	i	9	Human 2	3, 5, 9, 11
4	1	like	9	Human 2	7, 9, 13, 15
4	1	tea	7	Human 2	9, 11, 13, 15
3	1	i'm	5	Human 2	3, 5, 7
3	1	of	7	Human 2	9, 13, 15
3	1	or	13	Human 2	3, 5, 15
3	1	to	7	Human 2	3, 7, 9
3	1	what	7	Human 2	7, 11, 13
2	1	be	3	Human 2	11, 13
2	1	for	9	Human 2	7, 15
2	1	how	11	Human 2	1, 11
2	1	sounds	3	Human 2	7, 9
2	1	that	9	Human 2	7, 15
2	1	the	5	Human 2	11, 15
2	1	time	3	Human 2	7, 9

