Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	tangerine walnut icecream	5	Human 2	9, 13
2	2	, it	5	Human 2	7, 11
2	2	can be	3	Human 2	3, 5
2	2	that sounds	13	Human 2	3, 15
4	1	a	9	Human 2	3, 5, 9, 11
4	1	that	13	Human 2	3, 11, 13, 15
4	1	to	13	Human 2	3, 7, 11, 15
3	1	are	15	Human 2	1, 3, 15
3	1	be	11	Human 2	3, 5, 13
3	1	icecream	5	Human 2	9, 11, 13
3	1	if	9	Human 2	7, 13, 15
3	1	it	7	Human 2	5, 7, 11
3	1	some	9	Human 2	7, 13, 15
3	1	sounds	13	Human 2	3, 11, 15
3	1	tangerine	5	Human 2	9, 11, 13
3	1	this	13	Human 2	3, 13, 15
3	1	water	5	Human 2	3, 5, 7
2	1	could	5	Human 2	11, 15
2	1	flavor	5	Human 2	5, 9
2	1	good	3	Human 2	13, 15
2	1	hint	3	Human 2	3, 5
2	1	how	7	Human 2	1, 7
2	1	on	9	Human 2	5, 13
2	1	refreshing	3	Human 2	3, 5
2	1	the	3	Human 2	9, 11
2	1	unique	3	Human 2	11, 13
2	1	watermelon	3	Human 2	5, 7
2	1	with	7	Human 2	3, 9
2	1	would	3	Human 2	11, 13
2	1	you	15	Human 2	1, 15

