Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm not doing well	5	Human 2	7, 11
2	3	and the last	5	Human 2	11, 15
3	2	doing well	7	Human 2	5, 7, 11
2	2	on the	5	Human 2	9, 13
2	2	the game	5	Human 2	9, 13
2	2	what about	3	Human 2	7, 9
2	2	you ?	5	Human 2	5, 9
6	1	and	13	Human 2	3, 7, 9, 11, 13, 15
5	1	i	13	Human 2	3, 5, 7, 13, 15
4	1	about	7	Human 2	3, 5, 7, 9
4	1	doing	9	Human 2	3, 5, 7, 11
4	1	i'm	9	Human 2	3, 5, 7, 11
4	1	the	7	Human 2	9, 11, 13, 15
4	1	well	9	Human 2	3, 5, 7, 11
3	1	will	5	Human 2	7, 9, 11
3	1	you	9	Human 2	5, 9, 13
2	1	are	3	Human 2	3, 5
2	1	been	5	Human 2	9, 13
2	1	but	13	Human 2	3, 15
2	1	games	7	Human 2	7, 13
2	1	good	5	Human 2	11, 15
2	1	i've	7	Human 2	9, 15
2	1	meetings	3	Human 2	3, 5
2	1	not	5	Human 2	7, 11
2	1	of	5	Human 2	11, 15
2	1	on	5	Human 2	9, 13
2	1	play	3	Human 2	7, 9
2	1	season	5	Human 2	11, 15
2	1	survivor	3	Human 2	13, 15
2	1	today	7	Human 2	3, 9
2	1	watch	3	Human 2	13, 15
2	1	we	5	Human 2	5, 9
2	1	you're	5	Human 2	7, 11

