Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	! i will	5	Human 2	7, 11
2	3	to volunteer for	5	Human 2	3, 7
4	2	the event	9	Human 2	5, 9, 11, 13
2	2	? <|im_end	5	Human 2	11, 15
2	2	as the	5	Human 2	5, 9
2	2	event ,	5	Human 2	5, 9
2	2	great !	3	Human 2	7, 9
2	2	we will	5	Human 2	9, 13
6	1	the	11	Human 2	3, 5, 7, 9, 11, 13
4	1	for	13	Human 2	3, 7, 9, 15
4	1	to	9	Human 2	3, 7, 9, 11
3	1	a	11	Human 2	5, 13, 15
3	1	great	5	Human 2	5, 7, 9
3	1	i	9	Human 2	3, 7, 11
3	1	of	7	Human 2	7, 9, 13
3	1	start	5	Human 2	9, 11, 13
3	1	we	7	Human 2	9, 13, 15
2	1	about	11	Human 2	5, 15
2	1	and	9	Human 2	5, 13
2	1	as	5	Human 2	5, 9
2	1	can	3	Human 2	3, 5
2	1	details	3	Human 2	5, 7
2	1	events	5	Human 2	3, 7
2	1	have	11	Human 2	3, 13
2	1	is	5	Human 2	11, 15
2	1	like	3	Human 2	5, 7
2	1	provide	3	Human 2	3, 5
2	1	time	7	Human 2	5, 11
2	1	what	7	Human 2	5, 11
2	1	you	3	Human 2	5, 7

