Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm doing well .	3	Human 2	3, 5
2	4	i've been watching the	5	Human 2	9, 13
2	3	game of thrones	3	Human 2	9, 11
3	2	i love	5	Human 2	11, 13, 15
2	2	a nice	3	Human 2	5, 7
2	2	having a	5	Human 2	3, 7
2	2	the series	3	Human 2	11, 13
5	1	the	11	Human 2	5, 9, 11, 13, 15
4	1	i'm	9	Human 2	3, 5, 7, 11
4	1	of	9	Human 2	7, 9, 11, 15
3	1	and	13	Human 2	3, 7, 15
2	1	eating	3	Human 2	5, 7
2	1	in	7	Human 2	7, 13
2	1	it	5	Human 2	9, 13
2	1	you	13	Human 2	3, 15

