Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	will have to	11	2	1	Human 1	10, 11
2	2	2	, but	3	2	1	Human 1	2, 3
2	2	2	, have	4	4	1	Human 2	1, 4
2	2	2	, i	14	6	1	Human 2	9, 14
2	2	2	even though	15	2	1	Human 1	14, 15
2	2	2	noodle soup	13	2	1	Human 1	12, 13
2	2	2	of food	13	4	1	Human 1	10, 13
2	2	2	you know	11	2	1	Human 1	10, 11
7	6	1	to	7	12	2	Human 1	4, 6, 7, 10, 11, 12, 15
7	6	1	you	6	12	1	Human 2	1, 6, 7, 9, 10, 11, 12
6	2	1	have	4	15	2	Human 2	1, 3, 4, 10, 11, 15
6	5	1	i	3	13	1	Human 1	2, 3, 8, 9, 10, 14
5	5	1	and	10	7	1	Human 2	9, 10, 11, 13, 15
5	5	1	like	7	10	1	Human 1	6, 7, 10, 11, 15
5	5	1	the	5	10	1	Human 1	4, 5, 7, 9, 13
4	4	1	is	5	11	1	Human 1	2, 5, 9, 12
4	2	1	of	5	10	1	Human 1	4, 5, 10, 13
4	4	1	through	5	10	1	Human 1	4, 5, 11, 13
4	4	1	with	5	6	1	Human 1	4, 5, 7, 9
3	3	1	avatar	3	3	1	Human 1	2, 3, 4
3	1	1	food	15	6	1	Human 1	10, 13, 15
3	3	1	human	5	8	1	Human 1	4, 5, 11
2	2	1	an	4	2	1	Human 2	3, 4
2	2	1	as	7	6	1	Human 1	2, 7
2	2	1	eating	9	2	1	Human 1	8, 9
2	2	1	enjoy	13	6	1	Human 1	8, 13
2	2	1	good	2	2	1	Human 2	1, 2
2	2	1	how	13	10	1	Human 1	4, 13
2	2	1	lately	2	2	1	Human 2	1, 2
2	2	1	meaningful	5	2	1	Human 1	4, 5
2	2	1	movies	6	6	1	Human 2	1, 6
2	2	1	or	12	10	1	Human 2	3, 12
2	2	1	some	15	6	1	Human 1	10, 15
2	2	1	transformation	15	12	1	Human 1	4, 15
2	2	1	your	7	6	1	Human 1	2, 7

