Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	new year	5	8	1	Human 1	4, 5, 11
2	2	2	do you	9	8	1	Human 1	2, 9
2	2	2	for the	8	6	1	Human 2	3, 8
2	2	2	friends and	3	2	1	Human 1	2, 3
2	2	2	how do	9	6	1	Human 1	4, 9
2	2	2	mental health	9	2	1	Human 1	8, 9
2	2	2	with this	9	4	1	Human 1	6, 9
2	2	2	wow !	7	2	1	Human 1	6, 7
2	2	2	you ?	13	2	1	Human 1	12, 13
9	9	1	i	3	16	1	Human 1	2, 3, 4, 6, 8, 10, 12, 16, 17
8	5	1	you	2	15	1	Human 2	1, 2, 3, 6, 9, 12, 13, 15
7	5	1	with	3	11	1	Human 1	2, 3, 5, 6, 9, 10, 12
6	5	1	and	3	14	1	Human 1	2, 3, 5, 12, 14, 15
6	4	1	this	6	12	1	Human 2	1, 6, 8, 9, 11, 12
5	2	1	new	12	12	1	Human 1	4, 5, 11, 12, 15
5	4	1	the	6	11	2	Human 2	1, 3, 6, 8, 11
4	2	1	how	4	7	1	Human 2	3, 4, 6, 9
4	4	1	it	10	10	1	Human 2	9, 10, 16, 18
4	1	1	year	4	11	1	Human 2	1, 4, 5, 11
3	3	1	back	3	4	1	Human 1	2, 3, 5
3	1	1	do	9	8	2	Human 1	2, 4, 9
3	3	1	family	3	11	1	Human 1	2, 3, 12
3	1	1	for	3	7	1	Human 1	2, 3, 8
3	1	1	friends	12	11	1	Human 1	2, 3, 12
3	3	1	have	3	5	1	Human 1	2, 3, 6
3	3	1	much	3	15	1	Human 1	2, 3, 16
3	3	1	so	4	10	1	Human 2	3, 4, 12
2	2	1	good	5	2	1	Human 1	4, 5
2	2	1	too	3	2	1	Human 1	2, 3
2	2	1	what	12	12	1	Human 2	1, 12

