Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	i'm gonna go	11	2	1	Human 1	10, 11
2	2	3	it's gonna be	13	2	1	Human 1	12, 13
3	1	2	i'm gonna	13	4	1	Human 1	10, 11, 13
2	2	2	flip over	13	2	1	Human 1	12, 13
2	2	2	football right	7	2	1	Human 1	6, 7
2	2	2	what game	5	2	1	Human 1	4, 5
4	2	1	game	9	8	1	Human 1	4, 5, 9, 11
4	1	1	i'm	10	5	1	Human 2	9, 10, 11, 13
4	4	1	it	13	12	3	Human 1	2, 8, 12, 13
3	3	1	at	11	6	1	Human 1	8, 11, 13
3	1	1	flip	15	4	1	Human 1	12, 13, 15
3	2	1	football	7	4	1	Human 1	6, 7, 9
3	3	1	my	12	4	2	Human 2	9, 11, 12
3	1	1	what	8	5	1	Human 1	4, 5, 8
2	2	1	easy	15	4	1	Human 1	12, 15
2	2	1	first	13	2	1	Human 1	12, 13
2	2	1	stadium	11	4	1	Human 1	8, 11
2	2	1	thanks	15	2	1	Human 1	14, 15

