Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	of food and	3	Human 2	13, 15
3	2	food and	5	Human 2	11, 13, 15
2	2	i like	5	Human 2	7, 11
2	2	like eating	5	Human 2	9, 13
2	2	the movie	3	Human 2	7, 9
5	1	like	9	Human 2	7, 9, 11, 13, 15
5	1	you	15	Human 2	1, 9, 11, 13, 15
4	1	i	9	Human 2	5, 7, 11, 13
3	1	eating	5	Human 2	9, 11, 13
3	1	have	15	Human 2	1, 11, 15
3	1	movie	5	Human 2	5, 7, 9
3	1	what	9	Human 2	7, 13, 15
2	1	avatar	5	Human 2	3, 7
2	1	do	7	Human 2	7, 13
2	1	good	11	Human 2	1, 11
2	1	it	11	Human 2	5, 15
2	1	know	3	Human 2	11, 13
2	1	some	3	Human 2	11, 13
2	1	watched	3	Human 2	3, 5
2	1	what's	5	Human 2	5, 9

