Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	. what	11	Human 2	3, 5, 13
2	2	i like	3	Human 2	9, 11
4	1	i	7	Human 2	7, 9, 11, 13
3	1	and	7	Human 2	7, 11, 13
3	1	but	5	Human 2	7, 9, 11
3	1	game	5	Human 2	3, 5, 7
3	1	it	7	Human 2	1, 5, 7
3	1	it's	9	Human 2	5, 11, 13
3	1	of	7	Human 2	5, 9, 11
3	1	that	9	Human 2	5, 11, 13
3	1	you	9	Human 2	5, 9, 13
2	1	a	3	Human 2	9, 11
2	1	about	3	Human 2	7, 9
2	1	do	9	Human 2	5, 13
2	1	for	3	Human 2	5, 7
2	1	great	9	Human 2	3, 11
2	1	i'm	7	Human 2	5, 11
2	1	like	3	Human 2	9, 11
2	1	not	5	Human 2	7, 11
2	1	physical	3	Human 2	11, 13
2	1	that's	3	Human 2	7, 9
2	1	the	3	Human 2	7, 9
2	1	to	3	Human 2	9, 11
2	1	very	7	Human 2	5, 11
2	1	with	3	Human 2	9, 11
2	1	won	3	Human 2	5, 7

