Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	i'm phi , part of microsoft's language model	3	Human 2	5, 7
2	4	phi from microsoft ,	5	Human 2	11, 15
2	3	i don't have	3	Human 2	3, 5
3	2	, but	9	Human 2	3, 9, 11
3	2	i don't	13	Human 2	3, 5, 15
3	2	i'm phi	11	Human 2	5, 7, 15
2	2	but i	3	Human 2	7, 9
2	2	pottery classes	5	Human 2	7, 11
5	1	but	9	Human 2	3, 5, 7, 9, 11
5	1	i	13	Human 2	3, 5, 7, 9, 15
5	1	i'm	13	Human 2	3, 5, 7, 11, 15
5	1	the	11	Human 2	5, 9, 11, 13, 15
4	1	pottery	7	Human 2	7, 9, 11, 13
4	1	work	7	Human 2	5, 7, 9, 11
3	1	and	7	Human 2	9, 13, 15
3	1	from	9	Human 2	7, 11, 15
3	1	like	7	Human 2	9, 13, 15
3	1	tea	5	Human 2	11, 13, 15
3	1	you	9	Human 2	1, 3, 9
3	1	your	5	Human 2	11, 13, 15
2	1	a	3	Human 2	11, 13
2	1	all	3	Human 2	9, 11
2	1	doing	3	Human 2	1, 3
2	1	for	9	Human 2	3, 11
2	1	it's	5	Human 2	9, 13
2	1	that	3	Human 2	9, 11
2	1	would	3	Human 2	11, 13

