Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	here are a few tips	3	Human 2	13, 15
2	3	, i can	3	Human 2	5, 7
2	3	to help you	3	Human 2	9, 11
2	3	to zipline ,	3	Human 2	7, 9
3	2	, i	5	Human 2	3, 5, 7
3	2	here are	5	Human 2	13, 15, 17
2	2	, it's	11	Human 2	7, 17
2	2	assist with	5	Human 2	3, 7
2	2	i'm here	7	Human 2	3, 9
2	2	if you're	3	Human 2	7, 9
5	1	to	15	Human 2	3, 7, 9, 11, 17
4	1	for	11	Human 2	7, 13, 15, 17
4	1	help	13	Human 2	5, 9, 11, 17
4	1	it's	11	Human 2	7, 9, 11, 17
4	1	you	9	Human 2	9, 11, 13, 17
3	1	a	9	Human 2	7, 13, 15
3	1	find	9	Human 2	5, 9, 13
3	1	i	5	Human 2	3, 5, 7
3	1	i'm	9	Human 2	3, 9, 11
3	1	in	7	Human 2	5, 9, 11
3	1	tips	5	Human 2	13, 15, 17
3	1	you're	5	Human 2	7, 9, 11
3	1	zipline	5	Human 2	7, 9, 11
2	1	and	5	Human 2	13, 17
2	1	but	9	Human 2	3, 11
2	1	get	7	Human 2	11, 17
2	1	might	5	Human 2	13, 17
2	1	or	3	Human 2	3, 5
2	1	some	7	Human 2	11, 17
2	1	that	7	Human 2	11, 17
2	1	the	7	Human 2	5, 11
2	1	traditional	3	Human 2	15, 17
2	1	ziplining	11	Human 2	5, 15

