Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	i'm phi , an artificial intelligence , so i don't	5	Human 2	5, 9
2	8	i'm phi , an ai language model ,	5	Human 2	3, 7
2	6	. however , i can provide	7	Human 2	5, 11
2	6	i don't have personal experiences or	3	Human 2	9, 11
3	5	i'm phi , an ai	13	Human 2	3, 7, 15
3	4	, so i don't	5	Human 2	5, 7, 9
3	4	an artificial intelligence ,	7	Human 2	5, 9, 11
3	3	i don't have	7	Human 2	9, 11, 15
3	2	, i	9	Human 2	5, 11, 13
3	2	have personal	5	Human 2	7, 9, 11
2	2	! i'm	11	Human 2	3, 13
2	2	activities like	3	Human 2	9, 11
6	1	or	11	Human 2	5, 7, 9, 11, 13, 15
5	1	have	9	Human 2	7, 9, 11, 13, 15
5	1	you	15	Human 2	1, 3, 5, 13, 15
4	1	like	7	Human 2	5, 7, 9, 11
3	1	activities	7	Human 2	9, 11, 15
3	1	to	13	Human 2	3, 13, 15
2	1	and	13	Human 2	3, 15
2	1	but	13	Human 2	3, 15
2	1	doing	3	Human 2	1, 3
2	1	hot	3	Human 2	7, 9

